Municipio,Ano,Area
Santa_Rita_de_Minas,2018,1750
Santa_Rita_de_Minas,2019,1750
Santa_Rita_de_Minas,2020,2200
Santa_Rita_de_Minas,2021,2200
Santa_Rita_de_Minas,2022,2210
Santa_Rita_de_Minas,2023,2308
Santa_Rita_de_Minas,2024,2308
Santa_Rita_do_Itueto,2012,2880
Santa_Rita_do_Itueto,2013,2967
Santa_Rita_do_Itueto,2014,2973
Santa_Rita_do_Itueto,2015,2000
Santa_Rita_do_Itueto,2016,2200
Santa_Rita_do_Itueto,2017,2400
Santa_Rita_do_Itueto,2018,2200
Santa_Rita_do_Itueto,2019,1736
Santa_Rita_do_Itueto,2020,2000
Santa_Rita_do_Itueto,2021,1700
Santa_Rita_do_Itueto,2022,1800
Santa_Rita_do_Itueto,2023,2300
Santa_Rita_do_Itueto,2024,2100
Santa_Rita_do_Sapucai,2012,6816
Santa_Rita_do_Sapucai,2013,6096
Santa_Rita_do_Sapucai,2014,5600
Santa_Rita_do_Sapucai,2015,5400
Santa_Rita_do_Sapucai,2016,5460
Santa_Rita_do_Sapucai,2017,3360
Santa_Rita_do_Sapucai,2018,5240
Santa_Rita_do_Sapucai,2019,5000
Santa_Rita_do_Sapucai,2020,4500
Santa_Rita_do_Sapucai,2021,3800
Santa_Rita_do_Sapucai,2022,3800
Santa_Rita_do_Sapucai,2023,3800
Santa_Rita_do_Sapucai,2024,3800
Santa_Rosa_da_Serra,2012,1700
Santa_Rosa_da_Serra,2013,1800
Santa_Rosa_da_Serra,2014,1850
Santa_Rosa_da_Serra,2015,1650
Santa_Rosa_da_Serra,2016,2108
Santa_Rosa_da_Serra,2017,2670
Santa_Rosa_da_Serra,2018,2950
Santa_Rosa_da_Serra,2019,3150
Santa_Rosa_da_Serra,2020,3450
Santa_Rosa_da_Serra,2021,3600
Santa_Rosa_da_Serra,2022,3700
Santa_Rosa_da_Serra,2023,3500
Santa_Rosa_da_Serra,2024,3500
Santo_Antonio_do_Amparo,2012,7700
Santo_Antonio_do_Amparo,2013,9175
Santo_Antonio_do_Amparo,2014,9000
Santo_Antonio_do_Amparo,2015,9640
Santo_Antonio_do_Amparo,2016,10000
Santo_Antonio_do_Amparo,2017,6650
Santo_Antonio_do_Amparo,2018,7300
Santo_Antonio_do_Amparo,2019,7458
Santo_Antonio_do_Amparo,2020,7500
Santo_Antonio_do_Amparo,2021,7050
Santo_Antonio_do_Amparo,2022,7450
Santo_Antonio_do_Amparo,2023,7450
Santo_Antonio_do_Amparo,2024,8200
Santo_Antonio_do_Grama,2012,412
Santo_Antonio_do_Grama,2013,412
Santo_Antonio_do_Grama,2014,404
Santo_Antonio_do_Grama,2015,406
Santo_Antonio_do_Grama,2016,406
Santo_Antonio_do_Grama,2017,45
Santo_Antonio_do_Grama,2018,51
Santo_Antonio_do_Grama,2019,25
Santo_Antonio_do_Grama,2020,23
Santo_Antonio_do_Grama,2021,23
Santo_Antonio_do_Grama,2022,23
Santo_Antonio_do_Grama,2023,23
Santo_Antonio_do_Grama,2024,23
Santo_Antonio_do_Retiro,2012,70
Santo_Antonio_do_Retiro,2013,70
Santo_Antonio_do_Retiro,2014,70
Santo_Antonio_do_Retiro,2015,70
Santo_Antonio_do_Retiro,2016,60
Santo_Antonio_do_Retiro,2017,30
Santo_Antonio_do_Retiro,2018,40
Santo_Antonio_do_Retiro,2019,50
Santo_Antonio_do_Retiro,2020,40
Santo_Antonio_do_Retiro,2021,40
Santo_Antonio_do_Retiro,2022,50
Santo_Antonio_do_Retiro,2023,50
Santo_Antonio_do_Retiro,2024,120
Sao_Bento_Abade,2012,1500
Sao_Bento_Abade,2013,1670
Sao_Bento_Abade,2014,1670
Sao_Bento_Abade,2015,1770
Sao_Bento_Abade,2016,1770
Sao_Bento_Abade,2017,630
Sao_Bento_Abade,2018,740
Sao_Bento_Abade,2019,1000
Sao_Bento_Abade,2020,1000
Sao_Bento_Abade,2021,1000
Sao_Bento_Abade,2022,750
Sao_Bento_Abade,2023,1100
Sao_Bento_Abade,2024,1200
Sao_Domingos_das_Dores,2012,2700
Sao_Domingos_das_Dores,2013,2850
Sao_Domingos_das_Dores,2014,2830
Sao_Domingos_das_Dores,2015,3200
Sao_Domingos_das_Dores,2016,2780
Sao_Domingos_das_Dores,2017,1870
Sao_Domingos_das_Dores,2018,2130
Sao_Domingos_das_Dores,2019,2087
Sao_Domingos_das_Dores,2020,2100
Sao_Domingos_das_Dores,2021,1800
Sao_Domingos_das_Dores,2022,2500
Sao_Domingos_das_Dores,2023,2550
Sao_Domingos_das_Dores,2024,2200
Sao_Domingos_do_Prata,2012,450
Sao_Domingos_do_Prata,2013,450
Sao_Domingos_do_Prata,2014,400
Sao_Domingos_do_Prata,2015,350
Sao_Domingos_do_Prata,2016,400
Sao_Domingos_do_Prata,2017,103
Sao_Domingos_do_Prata,2018,104
Sao_Domingos_do_Prata,2019,104
Sao_Domingos_do_Prata,2020,104
Sao_Domingos_do_Prata,2021,104
Sao_Domingos_do_Prata,2022,128
Sao_Domingos_do_Prata,2023,130
Sao_Domingos_do_Prata,2024,100
Sao_Francisco_de_Paula,2012,3165
Sao_Francisco_de_Paula,2013,3165
Sao_Francisco_de_Paula,2014,3165
Sao_Francisco_de_Paula,2015,3200
Sao_Francisco_de_Paula,2016,3200
Sao_Francisco_de_Paula,2017,3200
Sao_Francisco_de_Paula,2018,2400
Sao_Francisco_de_Paula,2019,2400
Sao_Francisco_de_Paula,2020,2700
Sao_Francisco_de_Paula,2021,2768
Sao_Francisco_de_Paula,2022,2850
Sao_Francisco_de_Paula,2023,2850
Sao_Francisco_de_Paula,2024,2850
Sao_Francisco_do_Gloria,2012,1530
Sao_Francisco_do_Gloria,2013,1540
Sao_Francisco_do_Gloria,2014,1460
Sao_Francisco_do_Gloria,2015,1585
Sao_Francisco_do_Gloria,2016,1685
Sao_Francisco_do_Gloria,2017,1250
Sao_Francisco_do_Gloria,2018,1310
Sao_Francisco_do_Gloria,2019,1260
Sao_Francisco_do_Gloria,2020,1305
Sao_Francisco_do_Gloria,2021,1250
Sao_Francisco_do_Gloria,2022,1355
Sao_Francisco_do_Gloria,2023,1400
Sao_Francisco_do_Gloria,2024,1440
Sao_Geraldo,2012,250
Sao_Geraldo,2013,250
Sao_Geraldo,2014,250
Sao_Geraldo,2015,300
Sao_Geraldo,2016,300
Sao_Geraldo,2017,580
Sao_Geraldo,2018,535
Sao_Geraldo,2019,235
Sao_Geraldo,2020,265
Sao_Geraldo,2021,386
Sao_Geraldo,2022,385
Sao_Geraldo,2023,386
Sao_Geraldo,2024,370
Sao_Goncalo_do_Abaete,2012,281
Sao_Goncalo_do_Abaete,2013,281
Sao_Goncalo_do_Abaete,2014,281
Sao_Goncalo_do_Abaete,2015,300
Sao_Goncalo_do_Abaete,2016,300
Sao_Goncalo_do_Abaete,2017,30
Sao_Goncalo_do_Abaete,2018,300
Sao_Goncalo_do_Abaete,2019,300
Sao_Goncalo_do_Abaete,2020,300
Sao_Goncalo_do_Abaete,2021,355
Sao_Goncalo_do_Abaete,2022,420
Sao_Goncalo_do_Abaete,2023,420
Sao_Goncalo_do_Abaete,2024,420
Sao_Goncalo_do_Sapucai,2012,7314
Sao_Goncalo_do_Sapucai,2013,7314
Sao_Goncalo_do_Sapucai,2014,7000
Sao_Goncalo_do_Sapucai,2015,6800
Sao_Goncalo_do_Sapucai,2016,7840
Sao_Goncalo_do_Sapucai,2017,3380
Sao_Goncalo_do_Sapucai,2018,4000
Sao_Goncalo_do_Sapucai,2019,4850
Sao_Goncalo_do_Sapucai,2020,5600
Sao_Goncalo_do_Sapucai,2021,6800
Sao_Goncalo_do_Sapucai,2022,8900
Sao_Goncalo_do_Sapucai,2023,9130
Sao_Goncalo_do_Sapucai,2024,9330
Sao_Gotardo,2012,1900
Sao_Gotardo,2013,1880
Sao_Gotardo,2014,1850
Sao_Gotardo,2015,1870
Sao_Gotardo,2016,2000
Sao_Gotardo,2017,1600
Sao_Gotardo,2018,1800
Sao_Gotardo,2019,1795
Sao_Gotardo,2020,1825
Sao_Gotardo,2021,1825
Sao_Gotardo,2022,1925
Sao_Gotardo,2023,2018
Sao_Gotardo,2024,2025
Sao_Joao_Batista_do_Gloria,2012,250
Sao_Joao_Batista_do_Gloria,2013,255
Sao_Joao_Batista_do_Gloria,2014,255
Sao_Joao_Batista_do_Gloria,2015,240
Sao_Joao_Batista_do_Gloria,2016,200
Sao_Joao_Batista_do_Gloria,2017,294
Sao_Joao_Batista_do_Gloria,2018,300
Sao_Joao_Batista_do_Gloria,2019,300
Sao_Joao_Batista_do_Gloria,2020,300
Sao_Joao_Batista_do_Gloria,2021,307
Sao_Joao_Batista_do_Gloria,2022,267
Sao_Joao_Batista_do_Gloria,2023,279
Sao_Joao_Batista_do_Gloria,2024,279
Sao_Joao_da_Mata,2012,1000
Sao_Joao_da_Mata,2013,1020
Sao_Joao_da_Mata,2014,1045
Sao_Joao_da_Mata,2015,700
Sao_Joao_da_Mata,2016,800
Sao_Joao_da_Mata,2017,835
Sao_Joao_da_Mata,2018,950
Sao_Joao_da_Mata,2019,950
Sao_Joao_da_Mata,2020,950
Sao_Joao_da_Mata,2021,856
Sao_Joao_da_Mata,2022,795
Sao_Joao_da_Mata,2023,800
Sao_Joao_da_Mata,2024,700
Sao_Joao_del_Rei,2012,286
Sao_Joao_del_Rei,2013,286
Sao_Joao_del_Rei,2014,270
Sao_Joao_del_Rei,2015,40
Sao_Joao_del_Rei,2016,48
Sao_Joao_del_Rei,2017,199
Sao_Joao_del_Rei,2018,240
Sao_Joao_del_Rei,2019,348
Sao_Joao_del_Rei,2020,448
Sao_Joao_del_Rei,2021,448
Sao_Joao_del_Rei,2022,458
Sao_Joao_del_Rei,2023,464
Sao_Joao_del_Rei,2024,474
Sao_Joao_do_Manhuacu,2012,7200
Sao_Joao_do_Manhuacu,2013,7200
Sao_Joao_do_Manhuacu,2014,7200
Sao_Joao_do_Manhuacu,2015,7500
Sao_Joao_do_Manhuacu,2016,7600
Sao_Joao_do_Manhuacu,2017,4540
Sao_Joao_do_Manhuacu,2018,5260
Sao_Joao_do_Manhuacu,2019,6605
Sao_Joao_do_Manhuacu,2020,6605
Sao_Joao_do_Manhuacu,2021,6590
Sao_Joao_do_Manhuacu,2022,6700
Sao_Joao_do_Manhuacu,2023,6000
Sao_Joao_do_Manhuacu,2024,6800
Sao_Joao_do_Manteninha,2012,280
Sao_Joao_do_Manteninha,2013,280
Sao_Joao_do_Manteninha,2014,100
Sao_Joao_do_Manteninha,2015,100
Sao_Joao_do_Manteninha,2016,100
Sao_Joao_do_Manteninha,2017,40
Sao_Joao_do_Manteninha,2018,100
Sao_Joao_do_Manteninha,2019,60
Sao_Joao_do_Manteninha,2020,60
Sao_Joao_do_Manteninha,2021,60
Sao_Joao_do_Manteninha,2022,60
Sao_Joao_do_Manteninha,2023,60
Sao_Joao_do_Manteninha,2024,60
Sao_Joao_do_Paraiso,2012,380
Sao_Joao_do_Paraiso,2013,400
Sao_Joao_do_Paraiso,2014,400
Sao_Joao_do_Paraiso,2015,400
Sao_Joao_do_Paraiso,2016,230
Sao_Joao_do_Paraiso,2017,220
Sao_Joao_do_Paraiso,2018,234
Sao_Joao_do_Paraiso,2019,70
Sao_Joao_do_Paraiso,2020,245
Sao_Joao_do_Paraiso,2021,244
Sao_Joao_do_Paraiso,2022,244
Sao_Joao_do_Paraiso,2023,168
Sao_Joao_do_Paraiso,2024,265
Sao_Jose_da_Barra,2012,2200
Sao_Jose_da_Barra,2013,2200
Sao_Jose_da_Barra,2014,2200
Sao_Jose_da_Barra,2015,2200
Sao_Jose_da_Barra,2016,2200
Sao_Jose_da_Barra,2017,2400
Sao_Jose_da_Barra,2018,2460
Sao_Jose_da_Barra,2019,2840
Sao_Jose_da_Barra,2020,2890
Sao_Jose_da_Barra,2021,2900
Sao_Jose_da_Barra,2022,2600
Sao_Jose_da_Barra,2023,3650
Sao_Jose_da_Barra,2024,3780
Sao_Jose_do_Alegre,2012,75
Sao_Jose_do_Alegre,2013,75
Sao_Jose_do_Alegre,2014,65
Sao_Jose_do_Alegre,2015,85
Sao_Jose_do_Alegre,2016,85
Sao_Jose_do_Alegre,2017,200
Sao_Jose_do_Alegre,2018,220
Sao_Jose_do_Alegre,2019,220
Sao_Jose_do_Alegre,2020,220
Sao_Jose_do_Alegre,2021,170
Sao_Jose_do_Alegre,2022,170
Sao_Jose_do_Alegre,2023,130
Sao_Jose_do_Alegre,2024,130
Sao_Jose_do_Mantimento,2012,720
Sao_Jose_do_Mantimento,2013,720
Sao_Jose_do_Mantimento,2014,600
Sao_Jose_do_Mantimento,2015,550
Sao_Jose_do_Mantimento,2016,550
Sao_Jose_do_Mantimento,2017,560
Sao_Jose_do_Mantimento,2018,550
Sao_Jose_do_Mantimento,2019,505
Sao_Jose_do_Mantimento,2020,520
Sao_Jose_do_Mantimento,2021,545
Sao_Jose_do_Mantimento,2022,655
Sao_Jose_do_Mantimento,2023,700
Sao_Jose_do_Mantimento,2024,700
Sao_Lourenco,2012,58
Sao_Lourenco,2013,58
Sao_Lourenco,2014,50
Sao_Lourenco,2015,62
Sao_Lourenco,2016,62
Sao_Lourenco,2017,31
Sao_Lourenco,2018,55
Sao_Lourenco,2019,55
Sao_Lourenco,2020,56
Sao_Lourenco,2021,57
Sao_Lourenco,2022,60
Sao_Lourenco,2023,50
Sao_Lourenco,2024,50
Sao_Miguel_do_Anta,2012,1400
Sao_Miguel_do_Anta,2013,1400
Sao_Miguel_do_Anta,2014,1300
Sao_Miguel_do_Anta,2015,1200
Sao_Miguel_do_Anta,2016,1100
Sao_Miguel_do_Anta,2017,1530
Sao_Miguel_do_Anta,2018,1510
Sao_Miguel_do_Anta,2019,1580
Sao_Miguel_do_Anta,2020,1510
Sao_Miguel_do_Anta,2021,1310
Sao_Miguel_do_Anta,2022,1600
Sao_Miguel_do_Anta,2023,1770
Sao_Miguel_do_Anta,2024,1540
Sao_Pedro_da_Uniao,2012,3350
Sao_Pedro_da_Uniao,2013,3350
Sao_Pedro_da_Uniao,2014,3200
Sao_Pedro_da_Uniao,2015,3100
Sao_Pedro_da_Uniao,2016,3450
Sao_Pedro_da_Uniao,2017,4020
Sao_Pedro_da_Uniao,2018,4300
Sao_Pedro_da_Uniao,2019,4050
Sao_Pedro_da_Uniao,2020,3600
Sao_Pedro_da_Uniao,2021,3640
Sao_Pedro_da_Uniao,2022,3900
Sao_Pedro_da_Uniao,2023,3440
Sao_Pedro_da_Uniao,2024,3800
Sao_Roque_de_Minas,2012,4210
Sao_Roque_de_Minas,2013,4350
Sao_Roque_de_Minas,2014,4095
Sao_Roque_de_Minas,2015,4000
Sao_Roque_de_Minas,2016,4000
Sao_Roque_de_Minas,2017,5640
Sao_Roque_de_Minas,2018,6000
Sao_Roque_de_Minas,2019,5235
Sao_Roque_de_Minas,2020,5250
Sao_Roque_de_Minas,2021,4440
Sao_Roque_de_Minas,2022,5250
Sao_Roque_de_Minas,2023,5400
Sao_Roque_de_Minas,2024,5400
Sao_Sebastiao_da_Bela_Vista,2012,1300
Sao_Sebastiao_da_Bela_Vista,2013,1050
Sao_Sebastiao_da_Bela_Vista,2014,980
Sao_Sebastiao_da_Bela_Vista,2015,980
Sao_Sebastiao_da_Bela_Vista,2016,950
Sao_Sebastiao_da_Bela_Vista,2017,854
Sao_Sebastiao_da_Bela_Vista,2018,1000
Sao_Sebastiao_da_Bela_Vista,2019,1000
Sao_Sebastiao_da_Bela_Vista,2020,1100
Sao_Sebastiao_da_Bela_Vista,2021,1100
Sao_Sebastiao_da_Bela_Vista,2022,1100
Sao_Sebastiao_da_Bela_Vista,2023,1350
Sao_Sebastiao_da_Bela_Vista,2024,1350
Sao_Sebastiao_da_Vargem_Alegre,2012,1250
Sao_Sebastiao_da_Vargem_Alegre,2013,1250
Sao_Sebastiao_da_Vargem_Alegre,2014,1250
Sao_Sebastiao_da_Vargem_Alegre,2015,1200
Sao_Sebastiao_da_Vargem_Alegre,2016,1100
Sao_Sebastiao_da_Vargem_Alegre,2017,890
Sao_Sebastiao_da_Vargem_Alegre,2018,1100
Sao_Sebastiao_da_Vargem_Alegre,2019,1100
Sao_Sebastiao_da_Vargem_Alegre,2020,840
Sao_Sebastiao_da_Vargem_Alegre,2021,840
Sao_Sebastiao_da_Vargem_Alegre,2022,840
Sao_Sebastiao_da_Vargem_Alegre,2023,850
Sao_Sebastiao_da_Vargem_Alegre,2024,850
Sao_Sebastiao_do_Anta,2012,2000
Sao_Sebastiao_do_Anta,2013,2000
Sao_Sebastiao_do_Anta,2014,1800
Sao_Sebastiao_do_Anta,2015,2000
Sao_Sebastiao_do_Anta,2016,1500
Sao_Sebastiao_do_Anta,2017,2830
Sao_Sebastiao_do_Anta,2018,2500
Sao_Sebastiao_do_Anta,2019,2500
Sao_Sebastiao_do_Anta,2020,2300
Sao_Sebastiao_do_Anta,2021,2300
Sao_Sebastiao_do_Anta,2022,2260
Sao_Sebastiao_do_Anta,2023,2238
Sao_Sebastiao_do_Anta,2024,2200
Sao_Sebastiao_do_Maranhao,2012,60
Sao_Sebastiao_do_Maranhao,2013,60
Sao_Sebastiao_do_Maranhao,2014,50
Sao_Sebastiao_do_Maranhao,2015,70
Sao_Sebastiao_do_Maranhao,2016,70
Sao_Sebastiao_do_Maranhao,2017,41
Sao_Sebastiao_do_Maranhao,2018,42
Sao_Sebastiao_do_Maranhao,2019,54
Sao_Sebastiao_do_Maranhao,2020,54
Sao_Sebastiao_do_Maranhao,2021,58
Sao_Sebastiao_do_Maranhao,2022,120
Sao_Sebastiao_do_Maranhao,2023,125
Sao_Sebastiao_do_Maranhao,2024,105
Sao_Sebastiao_do_Paraiso,2012,10400
Sao_Sebastiao_do_Paraiso,2013,9875
Sao_Sebastiao_do_Paraiso,2014,10200
Sao_Sebastiao_do_Paraiso,2015,10700
Sao_Sebastiao_do_Paraiso,2016,11320
Sao_Sebastiao_do_Paraiso,2017,13200
Sao_Sebastiao_do_Paraiso,2018,13550
Sao_Sebastiao_do_Paraiso,2019,11770
Sao_Sebastiao_do_Paraiso,2020,12280
Sao_Sebastiao_do_Paraiso,2021,12117
Sao_Sebastiao_do_Paraiso,2022,10340
Sao_Sebastiao_do_Paraiso,2023,11270
Sao_Sebastiao_do_Paraiso,2024,12000
Sao_Tiago,2012,577
Sao_Tiago,2013,560
Sao_Tiago,2014,560
Sao_Tiago,2015,350
Sao_Tiago,2016,340
Sao_Tiago,2017,240
Sao_Tiago,2018,250
Sao_Tiago,2019,353
Sao_Tiago,2020,353
Sao_Tiago,2021,380
Sao_Tiago,2022,380
Sao_Tiago,2023,380
Sao_Tiago,2024,380
Sao_Tomas_de_Aquino,2012,5830
Sao_Tomas_de_Aquino,2013,5230
Sao_Tomas_de_Aquino,2014,6790
Sao_Tomas_de_Aquino,2015,6140
Sao_Tomas_de_Aquino,2016,6960
Sao_Tomas_de_Aquino,2017,6925
Sao_Tomas_de_Aquino,2018,7310
Sao_Tomas_de_Aquino,2019,8087
Sao_Tomas_de_Aquino,2020,8863
Sao_Tomas_de_Aquino,2021,7750
Sao_Tomas_de_Aquino,2022,8125
Sao_Tomas_de_Aquino,2023,7582
Sao_Tomas_de_Aquino,2024,8310
Sao_Tome_das_Letras,2012,1000
Sao_Tome_das_Letras,2013,1000
Sao_Tome_das_Letras,2014,1100
Sao_Tome_das_Letras,2015,1100
Sao_Tome_das_Letras,2016,1100
Sao_Tome_das_Letras,2017,980
Sao_Tome_das_Letras,2018,1100
Sao_Tome_das_Letras,2019,1136
Sao_Tome_das_Letras,2020,1241
Sao_Tome_das_Letras,2021,1080
Sao_Tome_das_Letras,2022,1280
Sao_Tome_das_Letras,2023,1335
Sao_Tome_das_Letras,2024,1380
Setubinha,2012,700
Setubinha,2013,650
Setubinha,2014,600
Setubinha,2015,550
Setubinha,2016,420
Setubinha,2017,715
Setubinha,2018,940
Setubinha,2019,940
Setubinha,2020,940
Setubinha,2021,940
Setubinha,2022,840
Setubinha,2023,1000
Setubinha,2024,840
Senador_Firmino,2012,262
Senador_Firmino,2013,262
Senador_Firmino,2014,260
Senador_Firmino,2015,233
Senador_Firmino,2016,212
Senador_Firmino,2017,32
Senador_Firmino,2018,80
Senador_Firmino,2019,93
Senador_Firmino,2020,101
Senador_Firmino,2021,110
Senador_Firmino,2022,92
Senador_Firmino,2023,94
Senador_Firmino,2024,92
Senador_Jose_Bento,2012,830
Senador_Jose_Bento,2013,850
Senador_Jose_Bento,2014,850
Senador_Jose_Bento,2015,820
Senador_Jose_Bento,2016,800
Senador_Jose_Bento,2017,575
Senador_Jose_Bento,2018,500
Senador_Jose_Bento,2019,470
Senador_Jose_Bento,2020,485
Senador_Jose_Bento,2021,500
Senador_Jose_Bento,2022,450
Senador_Jose_Bento,2023,400
Senador_Jose_Bento,2024,400
Senador_Modestino_Goncalves,2012,110
Senador_Modestino_Goncalves,2013,110
Senador_Modestino_Goncalves,2014,110
Senador_Modestino_Goncalves,2015,100
Senador_Modestino_Goncalves,2016,100
Senador_Modestino_Goncalves,2017,42
Senador_Modestino_Goncalves,2018,62
Senador_Modestino_Goncalves,2019,60
Senador_Modestino_Goncalves,2020,35
Senador_Modestino_Goncalves,2021,60
Senador_Modestino_Goncalves,2022,60
Senador_Modestino_Goncalves,2023,70
Senador_Modestino_Goncalves,2024,75
Senhora_de_Oliveira,2012,300
Senhora_de_Oliveira,2013,300
Senhora_de_Oliveira,2014,270
Senhora_de_Oliveira,2015,300
Senhora_de_Oliveira,2016,300
Senhora_de_Oliveira,2017,110
Senhora_de_Oliveira,2018,120
Senhora_de_Oliveira,2019,160
Senhora_de_Oliveira,2020,120
Senhora_de_Oliveira,2021,216
Senhora_de_Oliveira,2022,200
Senhora_de_Oliveira,2023,150
Senhora_de_Oliveira,2024,120
Senhora_dos_Remedios,2012,60
Senhora_dos_Remedios,2013,60
Senhora_dos_Remedios,2014,65
Senhora_dos_Remedios,2015,60
Senhora_dos_Remedios,2016,60
Senhora_dos_Remedios,2017,45
Senhora_dos_Remedios,2018,50
Senhora_dos_Remedios,2019,50
Senhora_dos_Remedios,2020,30
Senhora_dos_Remedios,2021,30
Senhora_dos_Remedios,2022,30
Senhora_dos_Remedios,2023,30
Senhora_dos_Remedios,2024,30
Sericita,2012,5300
Sericita,2013,5300
Sericita,2014,5000
Sericita,2015,5200
Sericita,2016,5000
Sericita,2017,2950
Sericita,2018,3350
Sericita,2019,3200
Sericita,2020,5800
Sericita,2021,4300
Sericita,2022,5100
Sericita,2023,5650
Sericita,2024,5800
Serra_do_Salitre,2012,12325
Serra_do_Salitre,2013,12477
Serra_do_Salitre,2014,13251
Serra_do_Salitre,2015,13400
Serra_do_Salitre,2016,13750
Serra_do_Salitre,2017,13400
Serra_do_Salitre,2018,16120
Serra_do_Salitre,2019,18800
Serra_do_Salitre,2020,19350
Serra_do_Salitre,2021,17150
Serra_do_Salitre,2022,16000
Serra_do_Salitre,2023,16500
Serra_do_Salitre,2024,16000
Serrania,2012,2800
Serrania,2013,2800
Serrania,2014,3500
Serrania,2015,3500
Serrania,2016,3500
Serrania,2017,3600
Serrania,2018,4000
Serrania,2019,3400
Serrania,2020,3400
Serrania,2021,3400
Serrania,2022,3300
Serrania,2023,3400
Serrania,2024,3300
Silvianopolis,2012,1860
Silvianopolis,2013,1860
Silvianopolis,2014,1930
Silvianopolis,2015,2000
Silvianopolis,2016,950
Silvianopolis,2017,1500
Silvianopolis,2018,1800
Silvianopolis,2019,1500
Silvianopolis,2020,1555
Silvianopolis,2021,1580
Silvianopolis,2022,1560
Silvianopolis,2023,1560
Silvianopolis,2024,1560
Simonesia,2012,5500
Simonesia,2013,5500
Simonesia,2014,5000
Simonesia,2015,5500
Simonesia,2016,5700
Simonesia,2017,11200
Simonesia,2018,11700
Simonesia,2019,8000
Simonesia,2020,9595
Simonesia,2021,9950
Simonesia,2022,10350
Simonesia,2023,10100
Simonesia,2024,11050
Soledade_de_Minas,2012,334
Soledade_de_Minas,2013,334
Soledade_de_Minas,2014,300
Soledade_de_Minas,2015,350
Soledade_de_Minas,2016,360
Soledade_de_Minas,2017,360
Soledade_de_Minas,2018,400
Soledade_de_Minas,2019,400
Soledade_de_Minas,2020,410
Soledade_de_Minas,2021,415
Soledade_de_Minas,2022,400
Soledade_de_Minas,2023,360
Soledade_de_Minas,2024,300
Taiobeiras,2012,822
Taiobeiras,2013,822
Taiobeiras,2014,652
Taiobeiras,2015,812
Taiobeiras,2016,450
Taiobeiras,2017,635
Taiobeiras,2018,715
Taiobeiras,2019,595
Taiobeiras,2020,479
Taiobeiras,2021,383
Taiobeiras,2022,563
Taiobeiras,2023,660
Taiobeiras,2024,630
Tapira,2012,292
Tapira,2013,292
Tapira,2014,300
Tapira,2015,300
Tapira,2016,300
Tapira,2017,335
Tapira,2018,350
Tapira,2019,350
Tapira,2020,365
Tapira,2021,615
Tapira,2022,425
Tapira,2023,425
Tapira,2024,450
Tapirai,2012,1900
Tapirai,2013,1900
Tapirai,2014,2000
Tapirai,2015,1900
Tapirai,2016,2000
Tapirai,2017,840
Tapirai,2018,1200
Tapirai,2019,1215
Tapirai,2020,1413
Tapirai,2021,1513
Tapirai,2022,1513
Tapirai,2023,1613
Tapirai,2024,1613
Teixeiras,2012,1000
Teixeiras,2013,1000
Teixeiras,2014,900
Teixeiras,2015,950
Teixeiras,2016,1050
Teixeiras,2017,975
Teixeiras,2018,1050
Teixeiras,2019,850
Teixeiras,2020,850
Teixeiras,2021,750
Teixeiras,2022,670
Teixeiras,2023,705
Teixeiras,2024,1020
Teofilo_Otoni,2012,105
Teofilo_Otoni,2013,105
Teofilo_Otoni,2014,90
Teofilo_Otoni,2015,105
Teofilo_Otoni,2016,105
Teofilo_Otoni,2017,27
Teofilo_Otoni,2018,32
Teofilo_Otoni,2019,32
Teofilo_Otoni,2020,32
Teofilo_Otoni,2021,25
Teofilo_Otoni,2022,22
Teofilo_Otoni,2023,20
Teofilo_Otoni,2024,20
Tiros,2012,1752
Tiros,2013,1775
Tiros,2014,1621
Tiros,2015,1740
Tiros,2016,1700
Tiros,2017,1355
Tiros,2018,1770
Tiros,2019,1766
Tiros,2020,2125
Tiros,2021,2120
Tiros,2022,2220
Tiros,2023,2060
Tiros,2024,2060
Tocos_do_Moji,2012,150
Tocos_do_Moji,2013,150
Tocos_do_Moji,2014,150
Tocos_do_Moji,2015,170
Tocos_do_Moji,2016,170
Tocos_do_Moji,2017,337
Tocos_do_Moji,2018,370
Tocos_do_Moji,2019,360
Tocos_do_Moji,2020,358
Tocos_do_Moji,2021,358
Tocos_do_Moji,2022,354
Tocos_do_Moji,2023,370
Tocos_do_Moji,2024,354
Tombos,2012,1256
Tombos,2013,1150
Tombos,2014,1000
Tombos,2015,1300
Tombos,2016,1500
Tombos,2017,1130
Tombos,2018,1200
Tombos,2019,1100
Tombos,2020,1200
Tombos,2021,1225
Tombos,2022,1300
Tombos,2023,1300
Tombos,2024,1600
Tres_Coracoes,2012,10660
Tres_Coracoes,2013,10560
Tres_Coracoes,2014,8460
Tres_Coracoes,2015,8760
Tres_Coracoes,2016,10410
Tres_Coracoes,2017,5500
Tres_Coracoes,2018,7000
Tres_Coracoes,2019,8050
Tres_Coracoes,2020,8500
Tres_Coracoes,2021,8600
Tres_Coracoes,2022,8700
Tres_Coracoes,2023,8700
Tres_Coracoes,2024,8700
Tres_Pontas,2012,22200
Tres_Pontas,2013,20300
Tres_Pontas,2014,18000
Tres_Pontas,2015,17050
Tres_Pontas,2016,20700
Tres_Pontas,2017,14320
Tres_Pontas,2018,19500
Tres_Pontas,2019,16800
Tres_Pontas,2020,18650
Tres_Pontas,2021,16870
Tres_Pontas,2022,15855
