municipio,ano,target,cdd_5,cdd_9,prcptot_3,precomediocafe,tnn_5,tnn_6,tnn_7,txx_11,txx_9,wd30_10,wd30_11,wd30_9,cdd_6,tnn_8,prcptot_2,prcptot_11,wd30_2,wd30_3,txx_10,altitude_Terras Baixas,altitude_Terras de Média Altitude,altitude_Terras Altas,altitude_Terras Muito Altas
Minas_Novas,2014,0.9,22.0,22.0,165.38,137.595,11.42,13.34,10.98,34.03,37.0,16.0,17.0,11.0,13.0,10.43,174.94,129.31,24.0,7.0,35.06,False,False,True,False
Minas_Novas,2015,1.2,17.0,8.0,111.94,168.48333333333332,13.93,12.76,12.66,33.05,36.36,14.0,11.0,14.0,27.0,10.13,191.06,316.81,19.0,21.0,36.69,False,False,True,False
Minas_Novas,2016,1.2,10.0,20.0,152.44,129.3216666666667,12.97,12.62,13.86,38.72,36.85,26.0,27.0,27.0,30.0,11.47,154.62,126.31,29.0,26.0,37.32,False,False,True,False
Minas_Novas,2017,0.6892655367231638,13.0,26.0,158.19,155.69750000000002,13.58,10.54,10.33,33.15,35.12,19.0,14.0,18.0,25.0,11.44,218.62,181.69,10.0,18.0,36.87,False,False,True,False
Minas_Novas,2018,0.9,11.0,25.0,158.69,139.60083333333333,12.75,12.35,11.45,33.23,31.83,22.0,12.0,2.0,30.0,10.21,209.44,147.38,10.0,16.0,36.76,False,False,True,False
Minas_Novas,2019,0.9,18.0,14.0,131.06,109.61,15.76,12.87,11.03,32.38,34.72,20.0,9.0,17.0,16.0,12.75,244.62,277.75,27.0,22.0,36.24,False,False,True,False
Minas_Novas,2020,1.0,13.0,23.0,74.0,110.44833333333334,9.9,11.26,8.69,38.58,36.08,29.0,21.0,23.0,30.0,9.6,255.62,133.38,23.0,6.0,36.58,False,False,True,False
Minas_Novas,2021,1.784810126582278,20.0,20.0,216.19,114.73333333333332,10.01,11.34,10.18,33.33,37.38,21.0,12.0,21.0,30.0,8.37,124.94,28.0,11.0,24.0,40.32,False,False,True,False
Monte_Formoso,2012,0.45,12.0,18.0,97.69,255.14083333333332,15.92,11.14,9.19,33.39,35.41,16.0,9.0,16.0,20.0,10.69,119.0,108.94,25.0,28.0,34.57,False,False,True,False
Monte_Formoso,2013,0.45,29.0,15.0,183.62,172.1825,14.27,14.3,10.99,36.36,35.52,24.0,9.0,14.0,15.0,10.87,181.06,226.12,28.0,28.0,37.9,False,False,True,False
Monte_Formoso,2014,0.42,22.0,26.0,124.12,137.595,11.46,12.41,12.6,34.84,36.89,18.0,19.0,9.0,23.0,10.67,215.75,176.81,27.0,28.0,36.21,False,False,True,False
Monte_Formoso,2015,0.42,7.0,8.0,147.06,168.48333333333332,14.36,12.1,12.38,34.52,36.51,19.0,19.0,18.0,28.0,10.19,167.88,251.06,24.0,28.0,36.81,False,False,True,False
Monte_Formoso,2016,0.42,15.0,13.0,108.19,129.3216666666667,13.8,13.29,14.01,37.29,36.35,29.0,29.0,27.0,30.0,12.37,171.81,98.19,29.0,31.0,37.05,False,False,True,False
Monte_Formoso,2017,1.333333333333333,19.0,14.0,100.94,155.69750000000002,14.31,10.85,11.82,33.22,35.18,21.0,18.0,21.0,25.0,10.38,150.75,125.94,19.0,27.0,38.21,False,False,True,False
Monte_Formoso,2018,1.2,19.0,28.0,134.5,139.60083333333333,12.48,11.9,11.99,35.65,32.47,28.0,18.0,6.0,30.0,10.56,205.88,212.31,23.0,29.0,36.58,False,False,True,False
Monte_Formoso,2019,1.2,17.0,13.0,122.31,109.61,16.89,12.17,11.56,33.51,35.7,22.0,18.0,21.0,16.0,12.93,200.56,247.94,28.0,25.0,37.36,False,False,True,False
Monte_Formoso,2020,0.6,13.0,24.0,97.69,110.44833333333334,11.04,11.86,9.91,38.82,35.26,28.0,25.0,23.0,30.0,11.94,248.56,141.38,27.0,14.0,36.99,False,False,True,False
Monte_Formoso,2021,0.55,20.0,20.0,116.94,114.73333333333332,10.28,10.47,10.27,33.21,37.4,20.0,14.0,22.0,30.0,9.23,159.38,37.75,20.0,29.0,40.34,False,False,True,False
Ninheira,2012,3.0,12.0,13.0,133.44,255.14083333333332,11.77,10.48,9.09,30.95,34.64,14.0,3.0,6.0,20.0,8.0,102.81,130.56,20.0,27.0,33.46,False,False,True,False
Ninheira,2013,3.0,29.0,15.0,182.38,172.1825,12.53,11.92,8.42,36.33,35.24,18.0,5.0,13.0,15.0,9.37,237.94,149.62,18.0,22.0,36.76,False,False,True,False
Ninheira,2014,3.0,23.0,11.0,221.31,137.595,9.12,9.98,9.36,34.35,36.01,11.0,11.0,9.0,27.0,8.19,175.0,223.69,18.0,7.0,36.11,False,False,True,False
Ninheira,2015,2.760097919216646,9.0,9.0,303.81,168.48333333333332,13.04,9.91,9.08,32.75,35.15,14.0,11.0,13.0,26.0,9.08,179.06,218.31,18.0,22.0,35.32,False,False,True,False
Ninheira,2016,3.0,16.0,25.0,249.31,129.3216666666667,11.42,11.34,11.4,36.61,35.81,26.0,29.0,27.0,30.0,9.11,115.94,144.31,25.0,27.0,36.38,False,False,True,False
Ninheira,2017,2.340909090909091,14.0,13.0,172.12,155.69750000000002,12.07,8.68,9.94,32.61,33.97,18.0,13.0,13.0,25.0,9.39,253.25,268.69,12.0,24.0,36.54,False,False,True,False
Ninheira,2018,3.0,16.0,26.0,159.31,139.60083333333333,11.98,11.83,10.37,33.37,31.46,20.0,16.0,3.0,30.0,9.43,239.5,210.31,7.0,16.0,34.8,False,False,True,False
Ninheira,2019,2.700087183958152,16.0,13.0,140.81,109.61,15.08,9.51,9.05,31.55,34.18,23.0,5.0,20.0,30.0,12.14,146.88,191.44,27.0,20.0,35.35,False,False,True,False
Ninheira,2020,3.0,17.0,24.0,108.56,110.44833333333334,9.3,10.66,7.94,35.94,33.23,25.0,24.0,12.0,30.0,9.82,189.25,179.5,23.0,7.0,35.03,False,False,True,False
Ninheira,2021,2.100246002460024,20.0,22.0,264.38,114.73333333333332,8.56,9.76,9.75,32.32,35.73,19.0,8.0,14.0,30.0,8.68,210.44,60.88,13.0,27.0,38.52,False,False,True,False
Nova_Belem,2012,0.9,10.0,13.0,82.38,255.14083333333332,15.7,11.28,11.66,31.86,34.26,8.0,5.0,7.0,20.0,11.93,149.06,97.81,25.0,26.0,32.45,False,False,True,False
Nova_Belem,2013,0.9,29.0,19.0,216.12,172.1825,15.12,14.08,12.53,34.17,33.41,14.0,8.0,7.0,13.0,13.13,150.81,179.19,27.0,24.0,38.44,False,False,True,False
Nova_Belem,2014,0.9,20.0,15.0,203.12,137.595,12.53,14.32,12.88,32.88,35.33,10.0,10.0,6.0,22.0,11.76,210.31,81.88,21.0,23.0,33.24,False,False,True,False
Nova_Belem,2015,0.9,5.0,13.0,122.62,168.48333333333332,14.86,13.62,12.83,32.55,35.54,15.0,11.0,12.0,28.0,11.16,176.25,187.12,23.0,30.0,35.49,False,False,True,False
Nova_Belem,2016,1.2,9.0,15.0,127.56,129.3216666666667,15.21,12.55,14.78,36.98,35.39,23.0,27.0,24.0,29.0,13.06,170.44,80.88,29.0,31.0,36.35,False,False,True,False
Nova_Belem,2017,0.4790419161676647,13.0,13.0,156.88,155.69750000000002,14.21,12.01,12.51,33.19,33.08,18.0,10.0,10.0,27.0,12.58,141.88,104.0,16.0,22.0,36.77,False,False,True,False
Nova_Belem,2018,1.2,16.0,28.0,131.12,139.60083333333333,12.88,14.39,12.06,32.14,30.16,21.0,9.0,1.0,18.0,11.53,203.12,296.69,19.0,20.0,35.54,False,False,True,False
Nova_Belem,2019,0.9,10.0,14.0,158.25,109.61,16.88,13.65,12.69,32.85,34.2,19.0,10.0,14.0,30.0,13.31,206.34,186.62,27.0,27.0,35.1,False,False,True,False
Nova_Belem,2020,1.1,7.0,24.0,60.94,110.44833333333334,11.34,13.42,10.65,36.69,32.59,21.0,15.0,10.0,26.0,11.54,309.88,82.5,25.0,12.0,35.3,False,False,True,False
Nova_Belem,2021,1.0,21.0,30.0,84.25,114.73333333333332,12.99,11.35,12.06,32.98,35.87,16.0,10.0,14.0,30.0,9.93,83.62,34.38,15.0,26.0,36.72,False,False,True,False
Novo_Cruzeiro,2012,0.84,12.0,13.0,163.31,255.14083333333332,13.9,10.24,8.74,30.25,34.04,10.0,1.0,6.0,20.0,9.29,121.06,64.75,17.0,26.0,32.89,False,False,True,False
Novo_Cruzeiro,2013,0.84,29.0,15.0,196.62,172.1825,13.47,12.27,9.07,33.78,34.43,14.0,5.0,8.0,13.0,9.42,190.5,144.38,15.0,18.0,36.74,False,False,True,False
Novo_Cruzeiro,2014,0.84,14.0,25.0,171.12,137.595,10.43,12.12,10.67,32.92,35.91,12.0,9.0,6.0,12.0,9.46,189.38,120.12,20.0,10.0,33.57,False,False,True,False
Novo_Cruzeiro,2015,0.9,17.0,10.0,151.56,168.48333333333332,12.96,11.66,11.37,31.88,35.34,13.0,7.0,9.0,28.0,9.46,221.81,273.94,20.0,21.0,35.95,False,False,True,False
Novo_Cruzeiro,2016,0.84,9.0,13.0,169.81,129.3216666666667,13.15,11.38,12.74,36.88,35.74,19.0,26.0,24.0,29.0,10.49,180.06,131.94,29.0,25.0,35.91,False,False,True,False
Novo_Cruzeiro,2017,1.050420168067227,13.0,26.0,208.31,155.69750000000002,12.33,9.86,9.89,32.16,33.6,16.0,9.0,9.0,26.0,9.98,244.94,204.56,7.0,18.0,36.8,False,False,True,False
Novo_Cruzeiro,2018,1.139506172839506,11.0,28.0,155.81,139.60083333333333,11.64,11.46,9.92,32.69,29.89,19.0,8.0,0.0,30.0,9.51,247.31,138.19,10.0,16.0,35.17,False,False,True,False
Novo_Cruzeiro,2019,1.079404466501241,18.0,14.0,174.0,109.61,15.11,11.65,10.39,32.03,33.99,17.0,4.0,14.0,16.0,11.65,250.19,275.44,26.0,22.0,35.78,False,False,True,False
Novo_Cruzeiro,2020,1.19727047146402,13.0,24.0,59.19,110.44833333333334,9.22,10.27,7.82,37.54,34.79,25.0,19.0,17.0,22.0,8.84,232.5,169.12,21.0,4.0,35.7,False,False,True,False
Novo_Cruzeiro,2021,1.226392251815981,22.0,30.0,278.44,114.73333333333332,8.54,10.13,9.32,32.03,36.13,16.0,11.0,13.0,20.0,7.34,131.81,29.0,8.0,19.0,38.78,False,False,True,False
Novorizonte,2012,1.481481481481481,12.0,11.0,225.88,255.14083333333332,12.49,9.98,7.51,32.15,35.91,16.0,7.0,16.0,20.0,7.97,163.94,113.38,23.0,28.0,34.82,False,False,True,False
Novorizonte,2013,0.925925925925926,29.0,15.0,227.75,172.1825,12.78,12.37,7.76,37.56,36.93,27.0,9.0,21.0,15.0,9.32,315.0,284.0,27.0,27.0,37.64,False,False,True,False
Novorizonte,2014,0.9142857142857144,14.0,18.0,237.0,137.595,11.2,11.2,9.99,36.89,38.04,20.0,22.0,16.0,22.0,8.82,237.44,184.75,27.0,21.0,37.66,False,False,True,False
Novorizonte,2015,0.8666666666666667,9.0,15.0,278.62,168.48333333333332,12.53,11.21,10.51,34.23,36.93,21.0,17.0,23.0,28.0,9.25,232.69,262.38,22.0,25.0,37.12,False,False,True,False
Novorizonte,2016,1.2,15.0,12.0,271.06,129.3216666666667,10.69,11.22,11.29,38.97,37.55,29.0,27.0,29.0,30.0,10.0,146.5,187.38,28.0,31.0,38.66,False,False,True,False
Novorizonte,2017,0.7142857142857143,15.0,15.0,238.12,155.69750000000002,11.14,8.24,9.54,34.15,35.77,23.0,22.0,26.0,24.0,9.74,296.12,261.19,20.0,27.0,38.1,False,False,True,False
Novorizonte,2018,0.90625,16.0,25.0,214.06,139.60083333333333,12.95,8.86,10.13,34.66,33.82,30.0,19.0,9.0,30.0,9.07,144.81,209.5,18.0,20.0,37.67,False,False,True,False
Novorizonte,2019,1.6,28.0,13.0,263.0,109.61,15.23,9.53,9.68,33.18,35.87,24.0,14.0,24.0,30.0,11.41,231.56,289.38,28.0,21.0,37.25,False,False,True,False
Novorizonte,2020,1.235294117647059,8.0,23.0,115.62,110.44833333333334,9.93,9.96,8.03,38.77,36.04,27.0,24.0,24.0,30.0,9.11,265.94,165.69,27.0,8.0,36.83,False,False,True,False
Novorizonte,2021,1.307692307692308,22.0,22.0,176.75,114.73333333333332,8.57,9.98,8.49,33.13,36.68,21.0,10.0,23.0,30.0,7.3,127.38,106.12,13.0,26.0,39.71,False,False,True,False
Ouro_Verde_de_Minas,2012,0.72,11.0,14.0,85.81,255.14083333333332,15.37,11.04,11.4,31.01,34.26,10.0,5.0,4.0,20.0,11.44,146.88,109.69,24.0,25.0,32.69,False,False,True,False
Ouro_Verde_de_Minas,2013,0.9,27.0,19.0,158.06,172.1825,15.16,14.13,11.39,33.98,34.15,13.0,7.0,7.0,12.0,12.24,221.5,163.69,24.0,25.0,38.16,False,False,True,False
Ouro_Verde_de_Minas,2014,0.725,22.0,15.0,209.5,137.595,11.96,13.77,12.4,33.32,35.34,9.0,8.0,4.0,12.0,11.01,216.31,89.56,20.0,19.0,33.52,False,False,True,False
Ouro_Verde_de_Minas,2015,0.9,6.0,9.0,167.5,168.48333333333332,14.4,13.21,12.55,32.43,35.61,13.0,9.0,9.0,28.0,11.4,153.94,211.56,22.0,27.0,36.23,False,False,True,False
Ouro_Verde_de_Minas,2016,1.2,8.0,7.0,148.88,129.3216666666667,14.1,12.33,14.43,37.35,35.79,22.0,27.0,24.0,29.0,12.18,228.69,157.25,29.0,29.0,36.25,False,False,True,False
Ouro_Verde_de_Minas,2017,0.8596491228070176,12.0,25.0,201.31,155.69750000000002,13.63,11.99,11.88,33.13,33.49,17.0,10.0,9.0,24.0,11.42,207.81,163.56,13.0,22.0,37.4,False,False,True,False
Ouro_Verde_de_Minas,2018,1.2,16.0,29.0,151.38,139.60083333333333,12.68,13.27,10.15,32.94,29.83,20.0,10.0,0.0,18.0,10.78,256.56,237.25,16.0,17.0,35.71,False,False,True,False
Ouro_Verde_de_Minas,2019,1.5,19.0,14.0,143.38,109.61,16.32,13.13,12.46,33.02,34.4,17.0,9.0,14.0,30.0,13.26,258.38,197.5,27.0,24.0,35.7,False,False,True,False
Ouro_Verde_de_Minas,2020,1.2,7.0,21.0,62.19,110.44833333333334,10.61,12.5,10.3,37.04,33.07,22.0,16.0,11.0,26.0,11.18,197.0,107.81,25.0,6.0,35.39,False,False,True,False
Ouro_Verde_de_Minas,2021,1.942857142857143,22.0,20.0,116.38,114.73333333333332,11.68,10.74,11.56,32.09,35.93,16.0,10.0,9.0,30.0,9.24,116.25,38.06,11.0,23.0,37.22,False,False,True,False
Padre_Paraiso,2012,0.78,12.0,15.0,91.69,255.14083333333332,15.46,11.09,9.41,32.47,35.55,17.0,6.0,14.0,20.0,11.0,136.44,72.81,25.0,28.0,34.96,False,False,True,False
Padre_Paraiso,2013,0.7791666666666667,29.0,15.0,151.44,172.1825,14.65,13.76,10.34,35.66,35.77,25.0,8.0,14.0,15.0,10.93,190.12,219.06,28.0,26.0,38.13,False,False,True,False
Padre_Paraiso,2014,0.7208333333333333,22.0,25.0,149.5,137.595,11.51,13.04,12.48,34.53,37.15,16.0,19.0,10.0,23.0,11.08,250.12,149.81,27.0,24.0,35.45,False,False,True,False
Padre_Paraiso,2015,0.8387096774193549,16.0,8.0,133.94,168.48333333333332,14.15,12.56,12.61,33.86,36.66,19.0,17.0,17.0,27.0,10.4,151.44,289.31,23.0,26.0,36.63,False,False,True,False
Padre_Paraiso,2016,0.8387096774193549,10.0,13.0,114.0,129.3216666666667,14.03,13.07,14.37,37.46,36.52,26.0,28.0,26.0,30.0,11.84,185.44,113.62,29.0,31.0,36.85,False,False,True,False
Padre_Paraiso,2017,0.6,16.0,14.0,108.88,155.69750000000002,13.93,10.82,11.5,33.44,35.13,20.0,17.0,19.0,25.0,10.7,182.56,148.88,16.0,26.0,38.27,False,False,True,False
Padre_Paraiso,2018,0.5961538461538461,11.0,25.0,128.31,139.60083333333333,12.53,12.11,12.08,34.97,31.46,25.0,14.0,4.0,30.0,11.0,190.19,150.94,20.0,25.0,36.33,False,False,True,False
Padre_Paraiso,2019,0.6,20.0,13.0,93.06,109.61,16.58,12.85,11.48,33.13,35.49,20.0,13.0,20.0,16.0,12.6,217.69,257.62,27.0,25.0,37.4,False,False,True,False
Padre_Paraiso,2020,0.7219512195121951,13.0,24.0,84.88,110.44833333333334,10.69,11.54,9.42,38.96,35.63,28.0,24.0,23.0,30.0,11.27,293.19,122.81,26.0,15.0,37.11,False,False,True,False
Padre_Paraiso,2021,0.4787878787878788,20.0,20.0,201.12,114.73333333333332,9.75,10.66,10.01,33.24,37.62,20.0,14.0,22.0,22.0,8.63,109.56,27.94,18.0,29.0,40.32,False,False,True,False
Paracatu,2012,3.450081833060556,12.0,15.0,175.25,255.14083333333332,10.85,8.5,7.58,34.63,37.5,19.0,15.0,30.0,20.0,8.54,140.38,63.44,22.0,29.0,36.28,False,False,True,False
Paracatu,2013,3.449263502454992,29.0,15.0,178.19,172.1825,10.55,10.65,8.39,34.19,38.89,31.0,22.0,28.0,13.0,8.76,201.44,164.25,27.0,24.0,40.59,False,False,True,False
Paracatu,2014,3.0,22.0,22.0,165.38,137.595,9.93,11.57,8.67,37.64,38.49,22.0,23.0,27.0,13.0,7.34,174.94,129.31,28.0,21.0,39.19,False,False,True,False
Paracatu,2015,1.8,17.0,8.0,111.94,168.48333333333332,12.22,10.03,9.22,38.93,38.5,29.0,21.0,27.0,27.0,8.22,191.06,316.81,22.0,23.0,39.86,False,False,True,False
Paracatu,2016,2.4,10.0,20.0,152.44,129.3216666666667,14.46,12.09,13.7,38.25,38.86,29.0,27.0,28.0,30.0,12.35,154.62,126.31,29.0,22.0,40.24,False,False,True,False
Paracatu,2017,2.399732620320856,13.0,26.0,158.19,155.69750000000002,15.1,10.54,12.29,33.97,37.38,27.0,19.0,30.0,25.0,12.51,218.62,181.69,20.0,26.0,38.16,False,False,True,False
Paracatu,2018,3.0,11.0,25.0,158.69,139.60083333333333,11.29,13.07,11.09,33.97,34.37,28.0,16.0,22.0,30.0,10.72,209.44,147.38,15.0,21.0,38.46,False,False,True,False
Paracatu,2019,2.4,18.0,14.0,131.06,109.61,14.68,12.5,12.29,32.96,37.56,26.0,12.0,27.0,16.0,11.3,244.62,277.75,24.0,19.0,36.75,False,False,True,False
Paracatu,2020,2.7,13.0,23.0,74.0,110.44833333333334,9.56,12.49,8.88,39.05,37.78,30.0,27.0,28.0,30.0,14.3,255.62,133.38,17.0,16.0,37.37,False,False,True,False
Paracatu,2021,2.4,20.0,20.0,216.19,114.73333333333332,13.56,10.79,11.58,33.52,37.6,21.0,15.0,26.0,30.0,11.15,124.94,28.0,10.0,20.0,39.53,False,False,True,False
Pedra_Azul,2012,0.9,12.0,11.0,225.88,255.14083333333332,15.27,9.46,7.05,30.57,35.46,14.0,4.0,7.0,20.0,8.45,163.94,113.38,16.0,23.0,33.86,False,False,True,False
Pedra_Azul,2013,0.9,29.0,15.0,227.75,172.1825,13.08,12.84,10.25,35.69,35.86,15.0,8.0,11.0,15.0,10.23,315.0,284.0,22.0,26.0,37.46,False,False,True,False
Pedra_Azul,2014,0.9,14.0,18.0,237.0,137.595,9.26,10.84,10.83,34.91,36.26,12.0,15.0,7.0,22.0,8.85,237.44,184.75,21.0,13.0,35.87,False,False,True,False
Pedra_Azul,2015,0.9,9.0,15.0,278.62,168.48333333333332,14.66,10.43,9.84,33.8,36.32,17.0,16.0,17.0,28.0,8.42,232.69,262.38,20.0,21.0,36.13,False,False,True,False
Pedra_Azul,2016,0.9,15.0,12.0,271.06,129.3216666666667,11.28,12.84,13.26,37.12,35.67,27.0,29.0,28.0,30.0,12.03,146.5,187.38,29.0,29.0,36.66,False,False,True,False
Pedra_Azul,2017,1.5,15.0,15.0,238.12,155.69750000000002,13.67,9.25,12.03,32.94,35.17,19.0,17.0,19.0,24.0,9.84,296.12,261.19,16.0,28.0,37.08,False,False,True,False
Pedra_Azul,2018,1.2,16.0,25.0,214.06,139.60083333333333,12.07,10.85,11.85,34.37,32.1,25.0,19.0,4.0,30.0,10.05,144.81,209.5,14.0,21.0,35.57,False,False,True,False
Pedra_Azul,2019,1.2,28.0,13.0,263.0,109.61,16.86,10.83,10.03,32.46,35.4,23.0,13.0,21.0,30.0,13.03,231.56,289.38,28.0,21.0,36.54,False,False,True,False
Pedra_Azul,2020,1.0,8.0,23.0,115.62,110.44833333333334,10.86,10.85,9.03,37.26,34.14,27.0,25.0,22.0,30.0,12.42,265.94,165.69,26.0,11.0,36.12,False,False,True,False
Pedra_Azul,2021,1.2,22.0,22.0,176.75,114.73333333333332,8.94,10.64,9.65,33.07,36.83,20.0,10.0,22.0,30.0,8.45,127.38,106.12,15.0,28.0,39.84,False,False,True,False
Pirapora,2012,4.5,12.0,13.0,167.5,255.14083333333332,13.82,12.17,9.9,34.57,37.83,20.0,16.0,27.0,20.0,12.79,111.06,61.94,26.0,25.0,36.6,False,False,True,False
Pirapora,2013,4.5,29.0,15.0,220.62,172.1825,9.58,12.77,11.46,35.41,38.9,30.0,20.0,28.0,13.0,11.1,208.12,145.0,27.0,27.0,40.63,False,False,True,False
Pirapora,2014,4.5,14.0,22.0,161.19,137.595,11.8,12.99,10.15,38.17,38.63,26.0,26.0,27.0,12.0,8.76,187.81,124.06,28.0,27.0,39.14,False,False,True,False
Pirapora,2015,3.0,17.0,9.0,124.88,168.48333333333332,14.65,12.6,11.46,36.92,37.94,27.0,21.0,27.0,27.0,7.86,213.62,300.19,20.0,27.0,40.1,False,False,True,False
Pirapora,2016,3.0,10.0,20.0,166.75,129.3216666666667,14.35,11.66,13.04,41.17,40.8,30.0,29.0,29.0,29.0,11.73,144.06,143.12,29.0,29.0,41.57,False,False,True,False
Pirapora,2017,1.941176470588235,13.0,26.0,185.75,155.69750000000002,14.85,10.16,10.04,36.01,38.78,28.0,24.0,29.0,25.0,9.02,241.88,204.75,23.0,29.0,39.3,False,False,True,False
Pirapora,2018,2.4,11.0,28.0,147.69,139.60083333333333,10.39,11.69,12.12,35.5,36.25,31.0,19.0,26.0,30.0,10.83,235.06,145.62,23.0,27.0,39.62,False,False,True,False
Pirapora,2019,3.0,18.0,14.0,177.31,109.61,16.44,12.28,10.5,33.82,38.38,27.0,16.0,27.0,16.0,10.64,264.78,272.69,27.0,27.0,38.24,False,False,True,False
Pirapora,2020,3.6,13.0,23.0,71.5,110.44833333333334,8.81,12.13,9.92,39.45,39.05,31.0,27.0,30.0,22.0,14.33,236.88,152.06,22.0,20.0,38.09,False,False,True,False
Pirapora,2021,3.0,20.0,20.0,238.06,114.73333333333332,12.35,11.34,10.67,34.98,39.73,25.0,19.0,29.0,28.0,8.96,119.19,30.44,16.0,27.0,41.06,False,False,True,False
Pote,2012,0.9,11.0,9.0,104.06,255.14083333333332,14.33,10.12,9.51,30.19,33.79,8.0,3.0,4.0,20.0,9.95,140.38,119.12,18.0,24.0,31.84,False,False,True,False
Pote,2013,0.6,29.0,19.0,171.06,172.1825,14.03,13.21,10.05,33.17,34.11,10.0,5.0,7.0,13.0,10.48,259.62,150.38,15.0,18.0,37.3,False,False,True,False
Pote,2014,0.6,22.0,15.0,207.0,137.595,10.95,12.63,11.14,32.76,35.13,7.0,6.0,4.0,21.0,9.76,206.06,134.5,17.0,9.0,33.05,False,False,True,False
Pote,2015,0.9,5.0,10.0,229.06,168.48333333333332,13.63,12.22,11.62,31.65,35.09,12.0,7.0,8.0,28.0,10.33,174.94,220.31,21.0,22.0,36.26,False,False,True,False
Pote,2016,0.9,9.0,13.0,153.81,129.3216666666667,13.09,11.48,13.39,36.88,35.5,19.0,23.0,22.0,29.0,10.95,184.31,180.38,29.0,26.0,35.74,False,False,True,False
Pote,2017,0.5972222222222222,13.0,25.0,213.56,155.69750000000002,12.84,10.79,10.55,32.4,33.05,16.0,10.0,9.0,27.0,10.36,216.62,150.12,8.0,20.0,36.81,False,False,True,False
Pote,2018,0.725,16.0,29.0,179.06,139.60083333333333,11.91,12.23,9.17,32.32,29.19,17.0,8.0,0.0,30.0,9.94,233.56,191.0,12.0,16.0,35.17,False,False,True,False
Pote,2019,0.725,22.0,16.0,172.44,109.61,15.21,12.04,11.4,32.42,33.91,17.0,4.0,13.0,30.0,12.34,285.84,283.88,25.0,20.0,35.35,False,False,True,False
Pote,2020,0.6571428571428571,13.0,21.0,51.31,110.44833333333334,9.47,11.02,8.33,36.83,34.14,20.0,16.0,14.0,18.0,8.86,211.19,137.25,19.0,3.0,35.31,False,False,True,False
Pote,2021,0.6,22.0,20.0,135.88,114.73333333333332,9.5,10.1,10.49,31.25,35.57,14.0,7.0,7.0,28.0,8.02,248.38,32.12,6.0,11.0,37.07,False,False,True,False
Rio_Pardo_de_Minas,2012,1.440035273368607,12.0,11.0,157.19,255.14083333333332,11.59,11.33,9.58,32.94,33.73,16.0,5.0,9.0,20.0,10.46,143.12,108.44,15.0,26.0,34.78,False,False,True,False
Rio_Pardo_de_Minas,2013,1.259753593429158,29.0,15.0,206.94,172.1825,12.15,13.57,7.24,36.23,34.46,19.0,4.0,12.0,15.0,8.89,311.19,220.88,24.0,21.0,36.09,False,False,True,False
Rio_Pardo_de_Minas,2014,2.647959183673469,15.0,22.0,220.0,137.595,9.68,10.61,10.01,33.52,36.3,15.0,12.0,12.0,23.0,8.19,184.81,222.06,17.0,6.0,35.05,False,False,True,False
Rio_Pardo_de_Minas,2015,2.279310344827586,9.0,7.0,341.25,168.48333333333332,11.95,10.28,9.15,32.42,34.71,16.0,12.0,15.0,26.0,9.09,187.12,233.5,14.0,18.0,36.07,False,False,True,False
Rio_Pardo_de_Minas,2016,2.46060606060606,17.0,15.0,235.19,129.3216666666667,9.41,10.21,10.39,37.62,35.67,28.0,27.0,28.0,27.0,9.36,114.31,187.56,26.0,25.0,36.81,False,False,True,False
Rio_Pardo_de_Minas,2017,2.178571428571428,14.0,20.0,226.88,155.69750000000002,9.82,7.55,7.16,32.77,34.14,20.0,14.0,16.0,23.0,8.82,259.5,235.19,8.0,26.0,36.28,False,False,True,False
Rio_Pardo_de_Minas,2018,2.63015873015873,14.0,26.0,156.81,139.60083333333333,11.16,8.65,9.35,33.15,32.04,26.0,15.0,2.0,30.0,7.92,226.31,217.12,6.0,10.0,35.94,False,False,True,False
Rio_Pardo_de_Minas,2019,2.75,24.0,13.0,152.62,109.61,14.55,8.78,8.31,32.2,34.34,22.0,2.0,17.0,30.0,9.58,198.5,255.69,24.0,19.0,35.5,False,False,True,False
Rio_Pardo_de_Minas,2020,3.448717948717949,17.0,23.0,101.56,110.44833333333334,7.91,8.44,7.07,36.07,34.02,26.0,24.0,20.0,30.0,9.17,282.81,175.25,20.0,5.0,35.02,False,False,True,False
Rio_Pardo_de_Minas,2021,2.764006791171477,22.0,22.0,245.38,114.73333333333332,8.21,8.99,7.02,32.52,35.25,18.0,7.0,14.0,30.0,5.53,186.81,60.69,6.0,16.0,38.08,False,False,True,False
Santa_Barbara_do_Monte_Verde,2012,0.8,8.0,12.0,79.19,255.14083333333332,10.6,8.86,9.09,31.65,31.63,5.0,1.0,6.0,18.0,7.08,95.25,125.75,8.0,4.0,33.5,False,False,True,False
Santa_Barbara_do_Monte_Verde,2013,0.8,13.0,19.0,181.56,172.1825,10.08,12.49,8.91,31.84,34.81,11.0,3.0,6.0,11.0,10.55,114.88,151.25,17.0,9.0,35.28,False,False,True,False
Santa_Barbara_do_Monte_Verde,2014,0.8,14.0,7.0,107.56,137.595,10.69,14.31,9.57,34.48,32.08,2.0,3.0,1.0,12.0,9.9,115.19,88.81,19.0,5.0,31.86,False,False,True,False
Santa_Barbara_do_Monte_Verde,2015,1.333333333333333,8.0,6.0,87.44,168.48333333333332,13.33,12.63,10.05,32.24,33.15,11.0,7.0,5.0,18.0,8.85,148.5,185.12,5.0,4.0,36.26,False,False,True,False
