municipio,ano,target,cdd_5,cdd_6,precomediocafe,tnn_5,tnn_6,tnn_7,txx_1,txx_10,txx_12,txx_2,txx_9,wd30_2,prcptot_1,prcptot_11,cdd_8,cdd_9,prcptot_2,wd30_10,prcptot_12,wd30_1,cdd_7,altitude_Terras Baixas,altitude_Terras de Média Altitude,altitude_Terras Altas,altitude_Terras Muito Altas
Guiricema,2022,2.4,15.0,19.0,218.93666666666664,6.91,9.3,7.84,32.18,31.35,31.76,31.77,35.81,10.0,91.19,93.56,27.0,11.0,88.75,7.0,121.31,17.0,16.0,False,True,False,False
Guiricema,2023,1.5,27.0,12.0,208.05916666666667,10.28,8.33,10.22,31.19,32.48,32.56,33.84,33.7,19.0,333.19,50.19,12.0,13.0,197.03,6.0,80.62,5.0,18.0,False,True,False,False
Guiricema,2024,1.56,23.0,15.0,191.20333333333332,13.46,8.67,7.63,34.99,35.35,35.24,33.96,36.87,18.0,171.31,160.12,18.0,15.0,77.75,19.0,47.44,18.0,31.0,False,True,False,False
Guiricema,2025,0.0,16.0,30.0,328.62583333333333,12.36,11.5,10.6,35.66,35.41,34.01,35.69,34.44,27.0,180.88,149.0,14.0,15.0,134.94,12.0,67.75,16.0,21.0,False,True,False,False
Iapu,2012,0.9,10.0,30.0,255.14083333333332,14.74,10.5,8.43,32.3,35.14,32.26,35.42,35.51,26.0,213.38,60.75,18.0,13.0,65.06,9.0,121.38,14.0,31.0,False,True,False,False
Iapu,2013,0.9,23.0,13.0,172.1825,13.86,13.16,11.28,34.82,39.05,36.25,32.77,35.49,26.0,203.94,148.19,31.0,17.0,228.19,20.0,152.56,21.0,16.0,False,True,False,False
Iapu,2014,0.9,15.0,13.0,137.595,10.67,13.17,10.01,33.9,31.75,33.68,33.04,37.13,27.0,174.75,114.44,31.0,11.0,119.19,8.0,109.56,26.0,19.0,False,True,False,False
Iapu,2015,1.2,16.0,21.0,168.48333333333332,13.4,11.83,12.24,37.09,36.71,35.19,33.08,33.99,21.0,90.38,92.69,31.0,6.0,186.0,12.0,163.31,30.0,20.0,False,True,False,False
Iapu,2016,1.2,9.0,26.0,129.3216666666667,13.92,11.14,13.65,36.32,37.5,33.09,34.96,36.4,27.0,268.88,82.56,27.0,8.0,92.0,24.0,152.5,14.0,22.0,False,True,False,False
Iapu,2017,1.28,12.0,27.0,155.69750000000002,13.1,9.17,11.73,34.37,35.24,34.05,31.39,34.11,14.0,168.31,61.69,15.0,24.0,80.81,16.0,155.5,26.0,31.0,False,True,False,False
Iapu,2018,1.5,14.0,21.0,139.60083333333333,12.07,12.73,11.18,35.38,35.97,33.56,32.6,31.94,20.0,149.38,75.62,13.0,28.0,48.44,22.0,104.56,29.0,31.0,False,True,False,False
Iapu,2019,1.5625,27.0,30.0,109.61,15.51,13.08,12.17,34.05,36.36,35.43,35.59,34.68,22.0,150.31,64.62,31.0,14.0,117.78,20.0,48.34,31.0,31.0,False,True,False,False
Iapu,2020,1.0,9.0,30.0,110.44833333333334,8.49,11.13,9.21,36.05,36.33,33.23,34.09,36.58,20.0,172.75,78.0,31.0,25.0,196.94,23.0,181.75,20.0,31.0,False,True,False,False
Iapu,2021,1.557894736842105,21.0,24.0,114.73333333333332,11.45,10.22,11.35,33.11,38.05,32.62,33.26,37.67,14.0,135.0,8.25,31.0,30.0,66.81,14.0,102.0,28.0,22.0,False,True,False,False
Iapu,2022,1.56140350877193,27.0,19.0,218.93666666666664,6.14,10.58,8.96,33.57,34.8,31.82,32.13,36.35,11.0,116.81,55.25,31.0,25.0,70.38,13.0,143.5,21.0,31.0,False,True,False,False
Iapu,2023,1.559210526315789,28.0,12.0,208.05916666666667,10.97,8.74,11.75,30.76,33.34,32.69,33.93,34.58,20.0,158.5,22.62,12.0,12.0,192.5,13.0,123.12,9.0,31.0,False,True,False,False
Iapu,2024,1.355263157894737,24.0,14.0,191.20333333333332,15.52,9.7,9.93,34.37,34.16,35.07,33.04,35.41,20.0,75.44,76.12,20.0,11.0,144.47,17.0,97.38,19.0,31.0,False,True,False,False
Iapu,2025,0.0,9.0,30.0,328.62583333333333,14.98,12.21,11.79,35.27,37.72,33.84,34.27,34.22,28.0,157.38,89.94,14.0,15.0,118.12,16.0,153.88,13.0,31.0,False,True,False,False
Ijaci,2012,1.2,9.0,19.0,255.14083333333332,8.88,4.89,6.58,31.52,34.06,31.31,39.25,33.73,19.0,164.56,108.81,16.0,20.0,82.31,10.0,85.06,11.0,16.0,False,False,True,False
Ijaci,2013,1.14,24.0,12.0,172.1825,8.33,9.74,4.46,36.76,36.52,34.03,33.96,34.16,22.0,90.81,37.81,31.0,18.0,46.56,26.0,69.62,11.0,16.0,False,False,True,False
Ijaci,2014,1.14,15.0,13.0,137.595,6.08,9.85,6.47,34.66,36.93,33.43,33.93,33.24,24.0,196.19,25.88,31.0,6.0,104.62,12.0,81.69,31.0,29.0,False,False,True,False
Ijaci,2015,0.84,17.0,21.0,168.48333333333332,7.08,9.43,8.43,36.37,37.16,33.21,35.99,32.99,18.0,197.12,120.94,17.0,11.0,137.38,17.0,100.31,31.0,10.0,False,False,True,False
Ijaci,2016,1.8,9.0,15.0,129.3216666666667,8.82,6.6,9.79,33.32,37.06,33.32,34.26,35.64,27.0,284.44,79.25,26.0,13.0,152.88,27.0,98.69,16.0,15.0,False,False,True,False
Ijaci,2017,1.25,15.0,24.0,155.69750000000002,11.79,5.05,4.89,33.37,36.47,33.57,32.84,35.08,11.0,152.56,17.0,15.0,24.0,35.62,21.0,138.31,13.0,15.0,False,False,True,False
Ijaci,2018,2.0,12.0,17.0,139.60083333333333,5.2,7.66,7.97,32.36,34.12,32.49,31.22,32.59,4.0,215.38,94.62,13.0,28.0,88.5,16.0,161.94,12.0,31.0,False,False,True,False
Ijaci,2019,1.416666666666667,21.0,17.0,109.61,7.76,10.65,8.47,33.95,32.57,32.84,34.81,32.47,14.0,75.12,44.94,15.0,11.0,209.56,5.0,43.38,25.0,31.0,False,False,True,False
Ijaci,2020,2.458064516129032,12.0,23.0,110.44833333333334,7.99,7.98,5.3,32.44,32.96,31.76,31.47,35.91,6.0,158.69,107.44,31.0,15.0,81.31,20.0,125.81,12.0,26.0,False,False,True,False
Ijaci,2021,1.2375,22.0,24.0,114.73333333333332,8.96,9.04,10.24,33.58,37.31,32.53,32.22,35.83,12.0,193.56,43.0,15.0,21.0,11.31,16.0,43.69,12.0,30.0,False,False,True,False
Ijaci,2022,1.173913043478261,15.0,19.0,218.93666666666664,4.66,8.16,4.2,32.78,34.45,32.03,33.12,36.58,8.0,54.31,68.38,27.0,9.0,51.31,7.0,134.69,13.0,16.0,False,False,True,False
Ijaci,2023,1.971428571428572,27.0,12.0,208.05916666666667,8.88,7.56,10.17,30.65,32.87,31.11,32.44,32.13,13.0,313.81,55.88,12.0,13.0,214.06,8.0,83.44,1.0,18.0,False,False,True,False
Ijaci,2024,2.19,18.0,15.0,191.20333333333332,9.6,9.28,7.18,33.29,33.31,33.17,31.86,36.73,6.0,157.31,141.44,18.0,16.0,70.94,18.0,49.25,12.0,31.0,False,False,True,False
Ijaci,2025,0.0,9.0,30.0,328.62583333333333,9.77,9.38,9.42,32.22,36.44,32.21,34.03,33.76,14.0,130.12,102.75,14.0,15.0,122.5,13.0,71.81,6.0,22.0,False,False,True,False
Imbe_de_Minas,2012,1.08,10.0,20.0,255.14083333333332,14.58,10.38,8.07,32.59,36.08,32.81,36.19,35.93,27.0,192.44,113.0,31.0,13.0,57.25,8.0,97.19,15.0,31.0,False,False,True,False
Imbe_de_Minas,2013,1.2,29.0,13.0,172.1825,13.37,13.48,10.49,35.14,39.48,36.53,33.87,36.71,27.0,207.12,125.0,31.0,17.0,212.0,22.0,148.19,22.0,31.0,False,False,True,False
Imbe_de_Minas,2014,1.02,8.0,13.0,137.595,10.22,13.15,10.21,34.56,32.93,33.83,33.89,37.98,27.0,151.56,98.88,31.0,11.0,102.81,11.0,82.69,29.0,29.0,False,False,True,False
Imbe_de_Minas,2015,1.2,16.0,21.0,168.48333333333332,12.55,11.06,11.84,37.87,36.77,35.68,34.36,34.94,23.0,142.75,88.62,31.0,5.0,164.81,13.0,208.94,31.0,23.0,False,False,True,False
Imbe_de_Minas,2016,0.9,10.0,27.0,129.3216666666667,13.85,11.14,13.2,36.6,38.43,33.69,35.44,37.09,28.0,248.25,73.31,27.0,8.0,104.75,25.0,219.56,17.0,22.0,False,False,True,False
Imbe_de_Minas,2017,1.28735632183908,12.0,22.0,155.69750000000002,12.89,8.96,11.43,34.78,35.61,33.8,31.71,34.34,17.0,186.5,67.25,9.0,13.0,102.44,17.0,231.75,26.0,31.0,False,False,True,False
Imbe_de_Minas,2018,1.5,12.0,20.0,139.60083333333333,12.35,12.7,11.27,35.91,36.34,34.29,33.05,32.32,20.0,166.31,116.94,13.0,28.0,106.19,25.0,171.56,29.0,31.0,False,False,True,False
Imbe_de_Minas,2019,0.9601626016260164,27.0,30.0,109.61,15.48,13.13,12.0,34.41,36.8,35.63,35.72,34.96,22.0,147.12,129.06,25.0,14.0,141.12,20.0,79.47,31.0,31.0,False,False,True,False
Imbe_de_Minas,2020,1.439877300613497,8.0,26.0,110.44833333333334,8.03,10.89,9.08,36.17,36.88,33.31,34.36,37.04,22.0,199.56,145.0,31.0,16.0,154.44,24.0,258.81,21.0,26.0,False,False,True,False
Imbe_de_Minas,2021,1.2,21.0,22.0,114.73333333333332,11.86,10.12,11.19,33.21,38.31,32.81,33.65,37.54,16.0,151.06,28.5,20.0,21.0,91.25,14.0,123.5,29.0,21.0,False,False,True,False
Imbe_de_Minas,2022,1.38,15.0,19.0,218.93666666666664,6.67,10.76,9.3,33.57,34.89,31.81,32.66,36.95,13.0,104.0,76.19,28.0,25.0,110.19,13.0,220.06,21.0,17.0,False,False,True,False
Imbe_de_Minas,2023,1.38,28.0,12.0,208.05916666666667,11.17,9.2,11.72,31.22,33.55,33.02,34.21,35.1,20.0,170.19,65.88,12.0,8.0,191.94,14.0,108.44,13.0,18.0,False,False,True,False
Imbe_de_Minas,2024,1.26,24.0,14.0,191.20333333333332,15.82,10.07,10.22,34.96,34.03,35.8,33.33,35.55,21.0,81.06,83.69,20.0,11.0,114.66,19.0,107.38,22.0,31.0,False,False,True,False
Imbe_de_Minas,2025,0.0,9.0,30.0,328.62583333333333,14.89,12.8,11.85,35.5,38.11,34.17,34.71,34.56,28.0,124.88,123.5,14.0,15.0,109.44,16.0,148.94,14.0,31.0,False,False,True,False
Inhapim,2012,1.5,10.0,20.0,255.14083333333332,14.68,10.37,8.09,32.66,36.36,32.85,36.22,35.97,28.0,206.31,67.62,18.0,13.0,63.06,9.0,119.88,15.0,31.0,False,False,True,False
Inhapim,2013,1.5,23.0,13.0,172.1825,13.5,13.57,10.73,35.24,39.53,36.64,33.68,36.58,27.0,204.44,142.38,31.0,17.0,227.25,22.0,152.25,22.0,16.0,False,False,True,False
Inhapim,2014,1.2,15.0,13.0,137.595,10.26,13.22,10.19,34.5,32.78,33.81,33.8,37.9,27.0,171.0,114.5,31.0,11.0,112.25,11.0,98.44,29.0,19.0,False,False,True,False
Inhapim,2015,1.212871287128713,16.0,21.0,168.48333333333332,12.74,11.12,11.98,37.83,36.93,35.63,34.22,34.85,23.0,94.12,93.56,31.0,6.0,183.06,13.0,169.94,31.0,20.0,False,False,True,False
Inhapim,2016,1.5,9.0,24.0,129.3216666666667,13.99,11.21,13.31,36.54,38.31,33.69,35.33,36.97,28.0,272.38,84.12,27.0,8.0,94.25,25.0,169.25,16.0,22.0,False,False,True,False
Inhapim,2017,1.124340175953079,12.0,26.0,155.69750000000002,12.94,9.07,11.49,34.85,35.68,33.95,31.72,34.35,17.0,168.69,61.19,15.0,24.0,81.44,17.0,178.75,26.0,31.0,False,False,True,False
Inhapim,2018,1.5,12.0,21.0,139.60083333333333,12.38,12.73,11.03,36.04,36.67,34.39,33.23,32.44,20.0,145.75,80.5,13.0,28.0,52.12,25.0,112.38,29.0,31.0,False,False,True,False
Inhapim,2019,1.319886363636364,27.0,30.0,109.61,15.55,13.32,11.96,34.47,37.06,35.76,35.76,35.06,22.0,149.06,69.88,26.0,14.0,114.81,21.0,53.75,31.0,31.0,False,False,True,False
Inhapim,2020,1.8,8.0,30.0,110.44833333333334,8.07,10.89,9.2,36.25,36.97,33.37,34.41,37.3,21.0,179.5,84.44,31.0,25.0,189.69,25.0,211.38,21.0,26.0,False,False,True,False
Inhapim,2021,1.2,21.0,24.0,114.73333333333332,11.77,9.98,11.2,33.3,38.63,32.84,33.61,37.76,16.0,127.25,10.12,31.0,30.0,70.5,14.0,103.62,29.0,22.0,False,False,True,False
Inhapim,2022,1.8,16.0,19.0,218.93666666666664,6.4,10.78,9.37,33.52,34.91,31.83,32.68,36.96,11.0,122.19,61.44,31.0,25.0,76.88,13.0,176.38,21.0,31.0,False,False,True,False
Inhapim,2023,2.7,28.0,12.0,208.05916666666667,11.21,9.2,11.69,31.36,33.61,33.1,34.38,35.13,20.0,158.56,28.12,12.0,7.0,196.12,14.0,120.12,14.0,31.0,False,False,True,False
Inhapim,2024,1.2,24.0,14.0,191.20333333333332,15.83,10.07,10.23,34.96,34.0,35.74,33.37,35.37,21.0,66.94,79.44,20.0,11.0,132.81,18.0,104.81,22.0,31.0,False,False,True,False
Inhapim,2025,0.0,9.0,30.0,328.62583333333333,14.97,12.74,11.84,35.51,38.32,34.24,34.83,34.73,28.0,124.19,99.06,14.0,15.0,103.5,16.0,146.19,14.0,31.0,False,False,True,False
Irai_de_Minas,2012,2.1,9.0,20.0,255.14083333333332,8.75,6.15,9.34,29.61,32.66,30.61,32.13,33.61,10.0,221.69,39.81,31.0,9.0,92.75,9.0,91.5,0.0,31.0,False,False,True,False
Irai_de_Minas,2013,2.1,18.0,13.0,172.1825,7.84,11.4,3.89,32.43,36.46,33.1,32.76,35.69,15.0,139.25,163.06,31.0,19.0,179.44,25.0,107.62,10.0,31.0,False,False,True,False
Irai_de_Minas,2014,2.4,20.0,13.0,137.595,8.87,13.03,7.22,32.97,32.97,32.26,32.83,34.26,19.0,170.81,80.06,31.0,8.0,223.81,13.0,178.5,21.0,29.0,False,False,True,False
Irai_de_Minas,2015,1.2,10.0,21.0,168.48333333333332,13.72,10.4,9.65,35.09,37.41,33.13,33.45,34.46,12.0,159.44,125.94,31.0,9.0,162.06,21.0,202.56,25.0,23.0,False,False,True,False
Irai_de_Minas,2016,1.8,11.0,29.0,129.3216666666667,10.36,10.17,12.04,31.99,37.24,32.35,33.2,36.2,22.0,338.75,77.12,27.0,12.0,140.69,28.0,142.38,5.0,23.0,False,False,True,False
Irai_de_Minas,2017,0.8714285714285714,15.0,27.0,155.69750000000002,11.11,6.4,4.63,33.22,34.49,32.83,31.61,34.99,11.0,178.56,114.62,15.0,12.0,87.94,21.0,135.69,11.0,31.0,False,False,True,False
Irai_de_Minas,2018,1.8,16.0,18.0,139.60083333333333,5.84,10.31,8.56,32.58,36.32,32.69,31.08,32.63,10.0,253.5,176.5,13.0,28.0,134.25,22.0,109.44,9.0,31.0,False,False,True,False
Irai_de_Minas,2019,1.67972027972028,16.0,30.0,109.61,10.65,10.85,9.4,32.75,34.03,32.79,34.16,34.89,12.0,142.19,99.31,24.0,14.0,195.06,18.0,57.91,22.0,31.0,False,False,True,False
Irai_de_Minas,2020,3.359509202453988,8.0,26.0,110.44833333333334,6.92,9.91,3.94,32.82,33.87,31.27,31.22,35.88,7.0,150.0,98.69,31.0,24.0,368.94,23.0,163.06,12.0,31.0,False,False,True,False
Irai_de_Minas,2021,2.472300469483568,21.0,24.0,114.73333333333332,13.11,10.67,11.25,32.73,37.93,32.04,31.33,36.46,8.0,280.31,35.75,31.0,30.0,73.19,16.0,81.62,17.0,31.0,False,False,True,False
Irai_de_Minas,2022,2.386666666666667,27.0,19.0,218.93666666666664,4.36,5.12,4.26,31.27,34.38,30.1,31.34,36.65,7.0,220.75,56.44,29.0,25.0,79.38,10.0,204.12,7.0,31.0,False,False,True,False
Irai_de_Minas,2023,2.18825561312608,28.0,12.0,208.05916666666667,9.43,7.94,10.65,29.76,32.07,31.73,31.62,33.94,8.0,291.81,49.56,12.0,13.0,204.28,20.0,179.44,0.0,31.0,False,False,True,False
Irai_de_Minas,2024,2.607944732297064,24.0,13.0,191.20333333333332,11.12,8.92,9.3,32.19,34.35,33.55,32.64,37.18,9.0,118.81,76.5,19.0,8.0,166.12,25.0,148.06,14.0,17.0,False,False,True,False
Irai_de_Minas,2025,0.0,16.0,30.0,328.62583333333333,11.48,11.13,10.88,31.29,36.71,32.67,32.47,34.96,17.0,152.38,117.62,24.0,15.0,187.44,18.0,202.25,8.0,31.0,False,False,True,False
Itamarati_de_Minas,2012,1.0,9.0,18.0,255.14083333333332,11.98,6.58,6.76,35.69,36.65,35.68,37.08,36.32,29.0,110.81,80.06,17.0,13.0,91.62,17.0,94.62,22.0,16.0,False,True,False,False
Itamarati_de_Minas,2013,1.0,24.0,11.0,172.1825,11.34,10.52,7.02,36.68,39.6,38.1,36.42,37.64,27.0,82.5,88.38,31.0,18.0,65.56,28.0,93.69,22.0,23.0,False,True,False,False
Itamarati_de_Minas,2014,0.9,14.0,12.0,137.595,8.07,13.19,8.15,37.3,35.18,36.44,34.11,36.57,25.0,150.75,51.25,31.0,6.0,90.31,15.0,70.62,30.0,19.0,False,True,False,False
Itamarati_de_Minas,2015,0.9,13.0,21.0,168.48333333333332,12.07,9.12,9.77,38.54,38.6,36.26,36.74,36.11,23.0,150.06,144.25,17.0,11.0,146.5,15.0,74.19,31.0,7.0,False,True,False,False
Itamarati_de_Minas,2016,0.9,9.0,15.0,129.3216666666667,11.93,9.23,9.65,38.31,40.16,37.26,35.65,37.31,27.0,195.12,95.5,26.0,14.0,233.0,25.0,124.12,22.0,14.0,False,True,False,False
Itamarati_de_Minas,2017,0.7361963190184049,9.0,23.0,155.69750000000002,12.05,8.58,11.25,35.74,36.1,34.74,34.04,34.79,23.0,156.81,17.88,8.0,24.0,72.0,9.0,163.62,29.0,15.0,False,True,False,False
Itamarati_de_Minas,2018,0.9,12.0,16.0,139.60083333333333,9.7,11.86,10.41,35.43,36.97,35.46,33.74,34.51,18.0,160.69,72.62,13.0,28.0,121.88,22.0,127.88,28.0,31.0,False,True,False,False
Itamarati_de_Minas,2019,0.9,27.0,17.0,109.61,13.39,12.56,11.53,36.83,34.64,36.16,37.27,32.75,19.0,57.38,76.12,15.0,10.0,173.0,10.0,45.5,31.0,31.0,False,True,False,False
Itamarati_de_Minas,2020,1.2,11.0,23.0,110.44833333333334,9.49,11.71,8.35,35.36,34.2,34.37,35.12,37.58,19.0,139.41,79.5,30.0,14.0,86.94,21.0,194.62,19.0,15.0,False,True,False,False
Itamarati_de_Minas,2021,1.2,30.0,23.0,114.73333333333332,12.11,11.24,13.04,34.21,37.02,34.03,34.41,36.66,16.0,248.0,61.69,13.0,18.0,29.94,11.0,85.38,28.0,30.0,False,True,False,False
Itamarati_de_Minas,2022,1.261538461538461,16.0,19.0,218.93666666666664,8.77,11.02,8.09,32.37,32.3,32.44,32.91,36.07,14.0,73.94,45.19,27.0,8.0,70.75,7.0,75.31,18.0,16.0,False,True,False,False
Itamarati_de_Minas,2023,1.2,27.0,12.0,208.05916666666667,11.15,9.73,11.42,32.97,33.92,33.38,35.11,35.02,25.0,255.69,46.56,10.0,13.0,211.62,15.0,88.44,19.0,18.0,False,True,False,False
Itamarati_de_Minas,2024,1.196969696969697,18.0,15.0,191.20333333333332,13.21,10.45,8.87,36.15,35.88,36.34,35.54,37.72,25.0,189.12,137.88,18.0,16.0,81.03,19.0,54.69,22.0,31.0,False,True,False,False
Itamarati_de_Minas,2025,0.0,9.0,30.0,328.62583333333333,13.4,12.87,11.57,36.65,36.43,34.71,36.74,35.4,27.0,175.38,74.25,13.0,14.0,90.0,13.0,139.75,18.0,20.0,False,True,False,False
Jequeri,2012,1.8,10.0,20.0,255.14083333333332,12.31,7.82,5.97,30.98,33.66,31.01,33.43,32.99,15.0,183.88,112.56,15.0,8.0,57.69,5.0,60.38,7.0,21.0,False,False,True,False
Jequeri,2013,1.86,29.0,12.0,172.1825,10.75,10.29,7.11,32.83,37.13,34.56,31.9,34.32,17.0,147.44,59.31,16.0,16.0,129.38,14.0,96.69,10.0,24.0,False,False,True,False
Jequeri,2014,1.2,14.0,9.0,137.595,7.61,11.46,7.72,33.98,32.0,32.61,32.65,35.28,24.0,88.56,66.75,31.0,10.0,96.75,7.0,36.62,23.0,29.0,False,False,True,False
Jequeri,2015,1.26,10.0,21.0,168.48333333333332,11.68,8.82,8.16,35.79,36.41,34.94,32.51,34.68,19.0,133.81,203.25,31.0,11.0,121.75,11.0,266.38,31.0,7.0,False,False,True,False
Jequeri,2016,1.2,13.0,27.0,129.3216666666667,11.74,9.43,10.55,34.18,37.42,32.67,34.04,36.1,26.0,247.06,79.81,27.0,12.0,132.0,20.0,225.0,12.0,20.0,False,False,True,False
Jequeri,2017,1.280132450331126,9.0,23.0,155.69750000000002,10.67,7.51,9.95,34.24,34.83,33.5,31.56,33.7,8.0,292.12,27.75,15.0,13.0,92.56,10.0,193.5,22.0,16.0,False,False,True,False
Jequeri,2018,1.5,12.0,21.0,139.60083333333333,8.02,10.9,9.51,34.09,34.35,33.71,31.46,32.48,9.0,132.5,206.19,13.0,28.0,148.62,18.0,159.38,21.0,31.0,False,False,True,False
Jequeri,2019,1.32,27.0,12.0,109.61,13.76,10.84,10.23,34.11,33.37,34.2,35.3,32.11,18.0,178.38,130.5,10.0,13.0,95.84,8.0,55.69,31.0,31.0,False,False,True,False
Jequeri,2020,2.1,12.0,22.0,110.44833333333334,8.13,9.62,7.02,35.3,35.08,32.57,33.62,35.38,16.0,225.0,87.75,31.0,15.0,70.75,19.0,193.81,15.0,26.0,False,False,True,False
Jequeri,2021,1.5,15.0,21.0,114.73333333333332,11.09,9.74,10.98,32.76,37.33,32.53,32.63,37.07,9.0,154.0,128.75,19.0,20.0,44.75,14.0,120.31,25.0,31.0,False,False,True,False
Jequeri,2022,1.8,15.0,19.0,218.93666666666664,6.29,8.83,8.03,32.12,32.97,30.75,31.57,36.07,8.0,138.75,129.69,27.0,14.0,85.5,9.0,113.81,17.0,17.0,False,False,True,False
Jequeri,2023,1.5,18.0,12.0,208.05916666666667,10.05,7.67,10.43,30.19,31.54,32.12,32.73,32.11,8.0,235.19,52.19,12.0,7.0,204.19,6.0,87.81,2.0,31.0,False,False,True,False
Jequeri,2024,1.8,23.0,15.0,191.20333333333332,14.23,8.57,7.51,33.75,34.35,34.68,32.7,36.18,13.0,110.06,154.12,18.0,11.0,48.25,18.0,63.38,16.0,17.0,False,False,True,False
Jequeri,2025,0.0,17.0,16.0,328.62583333333333,12.25,10.95,10.02,35.26,34.89,33.72,34.18,33.34,21.0,127.69,138.69,14.0,10.0,126.69,11.0,92.5,13.0,31.0,False,False,True,False
Lamim,2012,1.05,10.0,20.0,255.14083333333332,11.46,7.15,5.9,30.02,32.53,29.39,32.14,32.28,6.0,170.88,108.5,15.0,8.0,64.88,4.0,51.88,1.0,21.0,False,False,True,False
Lamim,2013,1.05,24.0,12.0,172.1825,9.83,9.95,6.82,31.52,34.63,32.36,31.08,33.54,4.0,99.19,36.75,16.0,16.0,93.31,11.0,78.88,5.0,23.0,False,False,True,False
Lamim,2014,1.8,14.0,10.0,137.595,8.21,11.16,7.24,32.24,31.02,31.41,31.03,33.79,10.0,86.69,67.0,31.0,13.0,72.75,2.0,33.06,12.0,29.0,False,False,True,False
Lamim,2015,1.8,7.0,21.0,168.48333333333332,11.83,9.36,8.32,33.66,35.1,33.33,31.7,33.38,6.0,142.75,177.81,17.0,11.0,141.88,9.0,163.44,20.0,9.0,False,False,True,False
Lamim,2016,1.05,13.0,15.0,129.3216666666667,10.45,9.53,10.35,31.39,35.44,31.09,32.66,34.67,15.0,258.06,71.38,27.0,13.0,129.81,13.0,213.31,7.0,16.0,False,False,True,False
Lamim,2017,1.2,9.0,23.0,155.69750000000002,11.05,7.28,7.79,32.71,33.77,32.01,31.04,32.95,4.0,285.94,33.75,15.0,13.0,86.88,7.0,224.88,8.0,16.0,False,False,True,False
Lamim,2018,1.193548387096774,12.0,21.0,139.60083333333333,5.82,9.44,8.56,31.91,33.48,32.55,30.45,30.64,3.0,165.81,207.38,13.0,28.0,162.88,12.0,172.12,7.0,31.0,False,False,True,False
Lamim,2019,1.52,21.0,12.0,109.61,10.41,10.56,9.59,32.75,31.71,32.19,33.55,30.19,12.0,169.0,115.88,10.0,11.0,92.44,4.0,54.88,23.0,31.0,False,False,True,False
Lamim,2020,2.387096774193548,12.0,22.0,110.44833333333334,8.88,9.23,7.03,32.29,32.01,31.4,31.47,34.5,6.0,200.88,104.69,31.0,16.0,74.38,6.0,145.31,12.0,25.0,False,False,True,False
Lamim,2021,1.28,22.0,22.0,114.73333333333332,10.36,10.65,12.37,31.14,35.75,31.32,30.95,35.31,4.0,215.38,98.19,15.0,20.0,60.06,13.0,97.38,7.0,30.0,False,False,True,False
Lamim,2022,2.4,15.0,19.0,218.93666666666664,5.54,9.16,6.2,30.61,32.49,30.01,30.3,35.01,2.0,86.81,122.25,27.0,13.0,61.44,4.0,81.81,4.0,17.0,False,False,True,False
Lamim,2023,1.8,28.0,12.0,208.05916666666667,9.15,7.03,9.79,29.78,31.36,30.55,31.15,31.88,7.0,288.0,45.94,12.0,13.0,174.47,4.0,73.56,0.0,18.0,False,False,True,False
Lamim,2024,1.777777777777778,18.0,15.0,191.20333333333332,10.5,8.88,7.57,33.06,33.41,32.61,32.12,35.98,7.0,113.88,168.56,18.0,11.0,60.94,14.0,66.94,8.0,17.0,False,False,True,False
Lamim,2025,0.0,16.0,16.0,328.62583333333333,10.94,10.7,10.55,32.3,33.63,32.66,32.56,32.95,8.0,114.81,173.44,14.0,10.0,120.38,10.0,90.31,8.0,22.0,False,False,True,False
Mar_de_Espanha,2012,2.0,9.0,18.0,255.14083333333332,10.36,7.48,8.21,30.74,33.69,31.83,32.53,31.71,12.0,108.12,108.62,15.0,12.0,90.56,6.0,90.12,8.0,16.0,False,True,False,False
Mar_de_Espanha,2013,2.0,8.0,11.0,172.1825,9.12,11.16,7.55,31.67,35.26,34.25,32.4,35.1,19.0,80.31,148.69,16.0,19.0,102.5,12.0,98.69,8.0,23.0,False,True,False,False
Mar_de_Espanha,2014,2.0,14.0,12.0,137.595,9.14,13.09,8.42,33.99,32.41,32.62,32.54,32.52,21.0,142.25,81.31,16.0,7.0,116.0,3.0,87.25,23.0,17.0,False,True,False,False
Mar_de_Espanha,2015,1.261538461538461,9.0,18.0,168.48333333333332,12.8,11.31,8.83,34.53,36.46,34.31,33.85,33.74,12.0,97.25,194.06,12.0,7.0,157.62,12.0,80.31,26.0,7.0,False,True,False,False
Mar_de_Espanha,2016,1.2,6.0,15.0,129.3216666666667,10.04,9.71,11.17,32.86,36.84,32.82,34.18,35.65,24.0,166.44,117.12,26.0,14.0,273.06,11.0,162.81,12.0,6.0,False,True,False,False
Mar_de_Espanha,2017,2.190476190476191,8.0,23.0,155.69750000000002,11.15,7.07,8.47,33.57,34.01,34.09,32.69,32.98,11.0,151.44,21.12,8.0,13.0,87.94,7.0,203.25,22.0,15.0,False,True,False,False
Mar_de_Espanha,2018,1.8,12.0,10.0,139.60083333333333,9.04,10.03,8.74,33.32,34.79,32.55,32.44,31.59,11.0,117.0,87.81,13.0,28.0,177.88,15.0,135.12,16.0,31.0,False,True,False,False
Mar_de_Espanha,2019,1.8,18.0,17.0,109.61,12.04,11.48,9.6,35.43,33.11,35.04,35.23,30.94,18.0,77.56,113.12,12.0,10.0,134.62,5.0,31.47,31.0,31.0,False,True,False,False
